##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
gynoecium development	Gene Ontology	GO:0048467	1	43	0.977309150579	0.999999999964	Barthea18908	http://amigo.geneontology.org/amigo/term/GO:0048467
protein autophosphorylation	Gene Ontology	GO:0046777	20	337	0.977411831223	0.999999999964	Barthea20008|Barthea28885|Barthea34408|Barthea15713|Barthea35440|Barthea01682|Barthea25267|Barthea39385|Barthea29289|Barthea36814|Barthea31919|Barthea34075|Barthea36589|Barthea07121|Barthea29290|Barthea09541|Barthea46372|Barthea25159|Barthea15788|Barthea42257	http://amigo.geneontology.org/amigo/term/GO:0046777
vacuole organization	Gene Ontology	GO:0007033	2	65	0.977998643993	0.999999999964	Barthea04240|Barthea39444	http://amigo.geneontology.org/amigo/term/GO:0007033
flower development	Gene Ontology	GO:0009908	11	211	0.978403250116	0.999999999964	Barthea05222|Barthea19907|Barthea32550|Barthea45347|Barthea11791|Barthea39919|Barthea35989|Barthea27621|Barthea40334|Barthea19495|Barthea37020	http://amigo.geneontology.org/amigo/term/GO:0009908
hydrogen peroxide catabolic process	Gene Ontology	GO:0042744	1	44	0.979180896127	0.999999999964	Barthea03971	http://amigo.geneontology.org/amigo/term/GO:0042744
fatty acid metabolic process	Gene Ontology	GO:0006631	3	85	0.979532365872	0.999999999964	Barthea16893|Barthea14772|Barthea05641	http://amigo.geneontology.org/amigo/term/GO:0006631
auxin polar transport	Gene Ontology	GO:0009926	3	85	0.979532365872	0.999999999964	Barthea04580|Barthea02529|Barthea02530	http://amigo.geneontology.org/amigo/term/GO:0009926
integral component of endoplasmic reticulum membrane	Gene Ontology	GO:0030176	2	66	0.979555669684	0.999999999964	Barthea30451|Barthea13181	http://amigo.geneontology.org/amigo/term/GO:0030176
mitochondrial inner membrane	Gene Ontology	GO:0005743	3	86	0.980844106464	0.999999999964	Barthea18928|Barthea45718|Barthea02211	http://amigo.geneontology.org/amigo/term/GO:0005743
fatty acid biosynthetic process	Gene Ontology	GO:0006633	7	153	0.980895698638	0.999999999964	Barthea25475|Barthea24961|Barthea29955|Barthea19147|Barthea19024|Barthea17892|Barthea17857	http://amigo.geneontology.org/amigo/term/GO:0006633
phosphorylation of RNA polymerase II C-terminal domain	Gene Ontology	GO:0070816	1	45	0.980898285692	0.999999999964	Barthea02679	http://amigo.geneontology.org/amigo/term/GO:0070816
thiol-dependent ubiquitin-specific protease activity	Gene Ontology	GO:0004843	4	104	0.981118376041	0.999999999964	Barthea07123|Barthea04685|Barthea02646|Barthea38187	http://amigo.geneontology.org/amigo/term/GO:0004843
biological_process	Gene Ontology	GO:0008150	382	4706	0.981119445033	0.999999999964	Barthea20481|Barthea08561|Barthea22675|Barthea33986|Barthea06427|Barthea26953|Barthea37943|Barthea37438|Barthea18445|Barthea23819|Barthea05854|Barthea37094|Barthea40310|Barthea44368|Barthea37317|Barthea12094|Barthea23796|Barthea12151|Barthea17050|Barthea14723|Barthea15220|Barthea23253|Barthea35713|Barthea21296|Barthea03139|Barthea17302|Barthea26229|Barthea39269|Barthea07392|Barthea34647|Barthea21204|Barthea09486|Barthea09487|Barthea26507|Barthea40081|Barthea38361|Barthea35202|Barthea01928|Barthea07789|Barthea31697|Barthea31166|Barthea21855|Barthea24142|Barthea21856|Barthea39419|Barthea44540|Barthea35380|Barthea11615|Barthea01606|Barthea21508|Barthea27740|Barthea16574|Barthea16575|Barthea13485|Barthea44141|Barthea42231|Barthea36195|Barthea05829|Barthea16703|Barthea45789|Barthea14200|Barthea08994|Barthea33542|Barthea29045|Barthea42525|Barthea32285|Barthea08009|Barthea08734|Barthea06046|Barthea22740|Barthea34948|Barthea12196|Barthea12197|Barthea34940|Barthea27082|Barthea31949|Barthea19900|Barthea42780|Barthea19471|Barthea32062|Barthea05781|Barthea15851|Barthea39734|Barthea37042|Barthea36536|Barthea28202|Barthea39225|Barthea34729|Barthea02602|Barthea03875|Barthea31894|Barthea02874|Barthea18375|Barthea03879|Barthea41411|Barthea00250|Barthea22287|Barthea31391|Barthea32847|Barthea46331|Barthea05128|Barthea00384|Barthea16202|Barthea34579|Barthea01084|Barthea01428|Barthea12404|Barthea03350|Barthea10669|Barthea00793|Barthea16849|Barthea29000|Barthea28535|Barthea40609|Barthea06635|Barthea42402|Barthea45751|Barthea30146|Barthea30143|Barthea01727|Barthea34983|Barthea19949|Barthea22666|Barthea35248|Barthea14815|Barthea29815|Barthea25814|Barthea36015|Barthea32026|Barthea05860|Barthea46154|Barthea36270|Barthea37673|Barthea36371|Barthea37674|Barthea28157|Barthea31917|Barthea25420|Barthea39172|Barthea14565|Barthea45153|Barthea35658|Barthea39497|Barthea35714|Barthea18801|Barthea02306|Barthea28372|Barthea28275|Barthea34659|Barthea26513|Barthea17767|Barthea09492|Barthea09491|Barthea09490|Barthea19314|Barthea26109|Barthea45705|Barthea29207|Barthea31175|Barthea03015|Barthea26285|Barthea21821|Barthea13030|Barthea38134|Barthea38138|Barthea39405|Barthea02982|Barthea33254|Barthea39815|Barthea11914|Barthea35096|Barthea22329|Barthea32473|Barthea32471|Barthea03062|Barthea09137|Barthea45338|Barthea26606|Barthea30558|Barthea39109|Barthea37208|Barthea31950|Barthea31706|Barthea15198|Barthea13353|Barthea04083|Barthea20530|Barthea09041|Barthea36751|Barthea33178|Barthea38346|Barthea00092|Barthea25214|Barthea40840|Barthea35229|Barthea42006|Barthea27952|Barthea09818|Barthea09264|Barthea09266|Barthea09267|Barthea28931|Barthea24577|Barthea09612|Barthea41543|Barthea39991|Barthea04997|Barthea04996|Barthea19863|Barthea16211|Barthea27738|Barthea14524|Barthea43446|Barthea45363|Barthea09874|Barthea27284|Barthea03430|Barthea29466|Barthea38009|Barthea24127|Barthea06934|Barthea33320|Barthea20275|Barthea40947|Barthea27602|Barthea22477|Barthea27601|Barthea27605|Barthea30132|Barthea08287|Barthea08549|Barthea34318|Barthea42604|Barthea22121|Barthea44943|Barthea31746|Barthea08719|Barthea08149|Barthea36063|Barthea23930|Barthea38172|Barthea46162|Barthea29847|Barthea25093|Barthea32392|Barthea08714|Barthea10354|Barthea39545|Barthea41720|Barthea41831|Barthea26298|Barthea09719|Barthea37244|Barthea41110|Barthea14513|Barthea35864|Barthea03795|Barthea09533|Barthea44391|Barthea46262|Barthea32885|Barthea18258|Barthea32530|Barthea03726|Barthea19675|Barthea26701|Barthea34687|Barthea16815|Barthea25762|Barthea39801|Barthea27645|Barthea10437|Barthea08248|Barthea25898|Barthea31446|Barthea43499|Barthea23181|Barthea05535|Barthea41983|Barthea13293|Barthea29969|Barthea46122|Barthea11700|Barthea34168|Barthea45852|Barthea45851|Barthea45850|Barthea39503|Barthea10310|Barthea30543|Barthea27331|Barthea43373|Barthea45510|Barthea00129|Barthea37911|Barthea16576|Barthea36426|Barthea39753|Barthea39754|Barthea08523|Barthea05210|Barthea11198|Barthea18593|Barthea32375|Barthea41803|Barthea15944|Barthea36634|Barthea45881|Barthea29659|Barthea29658|Barthea21160|Barthea28267|Barthea17748|Barthea21946|Barthea03403|Barthea29387|Barthea35225|Barthea08683|Barthea15889|Barthea30909|Barthea39977|Barthea08479|Barthea22309|Barthea22462|Barthea17995|Barthea11115|Barthea33043|Barthea23739|Barthea27570|Barthea01599|Barthea44810|Barthea03321|Barthea07465|Barthea41250|Barthea46172|Barthea04866|Barthea36218|Barthea36355|Barthea32548|Barthea12619|Barthea14667|Barthea44920|Barthea25016|Barthea11283|Barthea37270|Barthea37271|Barthea37908|Barthea02035|Barthea31271|Barthea07569|Barthea15462|Barthea46353|Barthea37292|Barthea05221|Barthea00286|Barthea26576|Barthea14602|Barthea32772|Barthea03719|Barthea04726|Barthea24034|Barthea17801|Barthea17800|Barthea24375|Barthea08230|Barthea14930|Barthea38898|Barthea04428|Barthea45268|Barthea16759|Barthea31551|Barthea32454|Barthea32458|Barthea35131|Barthea08192|Barthea43068|Barthea10710|Barthea08347|Barthea11301|Barthea01564|Barthea03912|Barthea03913	http://amigo.geneontology.org/amigo/term/GO:0008150
Rab GTPase binding	Gene Ontology	GO:0017137	3	87	0.98207528675	0.999999999964	Barthea00461|Barthea11773|Barthea43360	http://amigo.geneontology.org/amigo/term/GO:0017137
actin cytoskeleton organization	Gene Ontology	GO:0030036	2	68	0.982355451461	0.999999999964	Barthea36743|Barthea45936	http://amigo.geneontology.org/amigo/term/GO:0030036
clathrin-dependent endocytosis	Gene Ontology	GO:0072583	1	46	0.982474044943	0.999999999964	Barthea09739	http://amigo.geneontology.org/amigo/term/GO:0072583
multivesicular body	Gene Ontology	GO:0005771	1	46	0.982474044943	0.999999999964	Barthea44153	http://amigo.geneontology.org/amigo/term/GO:0005771
intra-Golgi vesicle-mediated transport	Gene Ontology	GO:0006891	1	46	0.982474044943	0.999999999964	Barthea09511	http://amigo.geneontology.org/amigo/term/GO:0006891
vesicle docking	Gene Ontology	GO:0048278	1	46	0.982474044943	0.999999999964	Barthea13230	http://amigo.geneontology.org/amigo/term/GO:0048278
trichome branching	Gene Ontology	GO:0010091	3	88	0.983230556666	0.999999999964	Barthea07796|Barthea16445|Barthea43214	http://amigo.geneontology.org/amigo/term/GO:0010091
Golgi membrane	Gene Ontology	GO:0000139	6	140	0.983700460167	0.999999999964	Barthea02640|Barthea22368|Barthea22572|Barthea22576|Barthea08259|Barthea15967	http://amigo.geneontology.org/amigo/term/GO:0000139
regulation of alternative mRNA splicing, via spliceosome	Gene Ontology	GO:0000381	3	89	0.984314323503	0.999999999964	Barthea36665|Barthea15782|Barthea30713	http://amigo.geneontology.org/amigo/term/GO:0000381
rRNA binding	Gene Ontology	GO:0019843	1	48	0.985246417307	0.999999999964	Barthea41310	http://amigo.geneontology.org/amigo/term/GO:0019843
wax biosynthetic process	Gene Ontology	GO:0010025	1	48	0.985246417307	0.999999999964	Barthea29589	http://amigo.geneontology.org/amigo/term/GO:0010025
polarity specification of adaxial/abaxial axis	Gene Ontology	GO:0009944	1	48	0.985246417307	0.999999999964	Barthea26713	http://amigo.geneontology.org/amigo/term/GO:0009944
positive regulation of abscisic acid-activated signaling pathway	Gene Ontology	GO:0009789	4	108	0.985246674865	0.999999999964	Barthea04808|Barthea31435|Barthea22750|Barthea44817	http://amigo.geneontology.org/amigo/term/GO:0009789
RNA processing	Gene Ontology	GO:0006396	3	90	0.985330762262	0.999999999964	Barthea16725|Barthea18908|Barthea38681	http://amigo.geneontology.org/amigo/term/GO:0006396
pollen tube development	Gene Ontology	GO:0048868	1	49	0.986463576028	0.999999999964	Barthea28982	http://amigo.geneontology.org/amigo/term/GO:0048868
asymmetric cell division	Gene Ontology	GO:0008356	1	49	0.986463576028	0.999999999964	Barthea13956	http://amigo.geneontology.org/amigo/term/GO:0008356
cuticle development	Gene Ontology	GO:0042335	1	49	0.986463576028	0.999999999964	Barthea29589	http://amigo.geneontology.org/amigo/term/GO:0042335
cytoskeleton	Gene Ontology	GO:0005856	1	49	0.986463576028	0.999999999964	Barthea45936	http://amigo.geneontology.org/amigo/term/GO:0005856
leaf development	Gene Ontology	GO:0048366	18	325	0.987447316658	0.999999999964	Barthea29304|Barthea32550|Barthea30051|Barthea31891|Barthea45347|Barthea10618|Barthea09324|Barthea19022|Barthea28809|Barthea40446|Barthea03230|Barthea40334|Barthea29591|Barthea37447|Barthea13956|Barthea22965|Barthea22966|Barthea07698	http://amigo.geneontology.org/amigo/term/GO:0048366
brassinosteroid mediated signaling pathway	Gene Ontology	GO:0009742	4	111	0.987763718768	0.999999999964	Barthea40446|Barthea45840|Barthea12485|Barthea36688	http://amigo.geneontology.org/amigo/term/GO:0009742
intracellular signal transduction	Gene Ontology	GO:0035556	15	283	0.987938377343	0.999999999964	Barthea08214|Barthea01707|Barthea15713|Barthea05576|Barthea35856|Barthea40574|Barthea30372|Barthea45518|Barthea07121|Barthea10484|Barthea31302|Barthea42257|Barthea25159|Barthea15788|Barthea43311	http://amigo.geneontology.org/amigo/term/GO:0035556
activation of GTPase activity	Gene Ontology	GO:0090630	1	51	0.988605009719	0.999999999964	Barthea00461	http://amigo.geneontology.org/amigo/term/GO:0090630
xylem and phloem pattern formation	Gene Ontology	GO:0010051	2	74	0.988697721087	0.999999999964	Barthea45640|Barthea29814	http://amigo.geneontology.org/amigo/term/GO:0010051
response to glucose	Gene Ontology	GO:0009749	3	95	0.989534155755	0.999999999964	Barthea44339|Barthea01953|Barthea27495	http://amigo.geneontology.org/amigo/term/GO:0009749
mitochondrion organization	Gene Ontology	GO:0007005	1	52	0.989545156972	0.999999999964	Barthea41225	http://amigo.geneontology.org/amigo/term/GO:0007005
proteasome-mediated ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0043161	8	181	0.98981638367	0.999999999964	Barthea12506|Barthea09422|Barthea36659|Barthea12612|Barthea46109|Barthea17919|Barthea22965|Barthea22966	http://amigo.geneontology.org/amigo/term/GO:0043161
thylakoid membrane organization	Gene Ontology	GO:0010027	3	96	0.990222538161	0.999999999964	Barthea22136|Barthea11830|Barthea30238	http://amigo.geneontology.org/amigo/term/GO:0010027
regulation of defense response to fungus	Gene Ontology	GO:1900150	1	53	0.990407758402	0.999999999964	Barthea02676	http://amigo.geneontology.org/amigo/term/GO:1900150
vesicle fusion	Gene Ontology	GO:0006906	1	53	0.990407758402	0.999999999964	Barthea13230	http://amigo.geneontology.org/amigo/term/GO:0006906
cytoplasmic stress granule	Gene Ontology	GO:0010494	1	53	0.990407758402	0.999999999964	Barthea36319	http://amigo.geneontology.org/amigo/term/GO:0010494
proteasome complex	Gene Ontology	GO:0000502	4	115	0.990489127061	0.999999999964	Barthea09422|Barthea22965|Barthea22966|Barthea12506	http://amigo.geneontology.org/amigo/term/GO:0000502
cytosolic ribosome	Gene Ontology	GO:0022626	17	322	0.992011544073	0.999999999964	Barthea31787|Barthea45298|Barthea43624|Barthea12506|Barthea42497|Barthea06033|Barthea41310|Barthea02241|Barthea03971|Barthea38742|Barthea37688|Barthea33284|Barthea23893|Barthea02766|Barthea30645|Barthea14201|Barthea05308	http://amigo.geneontology.org/amigo/term/GO:0022626
positive regulation of transcription by RNA polymerase II	Gene Ontology	GO:0045944	9	203	0.99255575932	0.999999999964	Barthea19907|Barthea30154|Barthea04971|Barthea35989|Barthea12086|Barthea31556|Barthea41742|Barthea00200|Barthea09739	http://amigo.geneontology.org/amigo/term/GO:0045944
late endosome to vacuole transport	Gene Ontology	GO:0045324	1	56	0.99259163975	0.999999999964	Barthea39444	http://amigo.geneontology.org/amigo/term/GO:0045324
chloroplast outer membrane	Gene Ontology	GO:0009707	2	80	0.992795185267	0.999999999964	Barthea06618|Barthea00610	http://amigo.geneontology.org/amigo/term/GO:0009707
catalytic step 2 spliceosome	Gene Ontology	GO:0071013	1	57	0.993202944388	0.999999999964	Barthea18381	http://amigo.geneontology.org/amigo/term/GO:0071013
nuclear envelope	Gene Ontology	GO:0005635	4	122	0.993920464704	0.999999999964	Barthea26713|Barthea09392|Barthea19022|Barthea29366	http://amigo.geneontology.org/amigo/term/GO:0005635
trichome morphogenesis	Gene Ontology	GO:0010090	3	103	0.993953950087	0.999999999964	Barthea31556|Barthea18039|Barthea25579	http://amigo.geneontology.org/amigo/term/GO:0010090
ribosomal large subunit assembly	Gene Ontology	GO:0000027	1	59	0.994278427738	0.999999999964	Barthea24364	http://amigo.geneontology.org/amigo/term/GO:0000027
rRNA processing	Gene Ontology	GO:0006364	4	125	0.994993452214	0.999999999964	Barthea18073|Barthea18072|Barthea22246|Barthea04968	http://amigo.geneontology.org/amigo/term/GO:0006364
protein deubiquitination	Gene Ontology	GO:0016579	4	126	0.995308669788	0.999999999964	Barthea07123|Barthea04685|Barthea02646|Barthea38187	http://amigo.geneontology.org/amigo/term/GO:0016579
GTPase activator activity	Gene Ontology	GO:0005096	3	107	0.995420961236	0.999999999964	Barthea00461|Barthea22750|Barthea04808	http://amigo.geneontology.org/amigo/term/GO:0005096
protein targeting to vacuole	Gene Ontology	GO:0006623	1	63	0.995945914281	0.999999999964	Barthea03946	http://amigo.geneontology.org/amigo/term/GO:0006623
phosphatidylinositol binding	Gene Ontology	GO:0035091	2	88	0.996072891667	0.999999999964	Barthea33808|Barthea41280	http://amigo.geneontology.org/amigo/term/GO:0035091
mRNA splicing, via spliceosome	Gene Ontology	GO:0000398	8	199	0.996084675727	0.999999999964	Barthea17376|Barthea13972|Barthea28624|Barthea38020|Barthea11815|Barthea15782|Barthea28623|Barthea09169	http://amigo.geneontology.org/amigo/term/GO:0000398
protein polyubiquitination	Gene Ontology	GO:0000209	4	130	0.996388469993	0.999999999964	Barthea45297|Barthea26769|Barthea21352|Barthea26770	http://amigo.geneontology.org/amigo/term/GO:0000209
Golgi organization	Gene Ontology	GO:0007030	1	65	0.996587474526	0.999999999964	Barthea44926	http://amigo.geneontology.org/amigo/term/GO:0007030
mitotic cell cycle	Gene Ontology	GO:0000278	2	90	0.99662919813	0.999999999964	Barthea31302|Barthea00359	http://amigo.geneontology.org/amigo/term/GO:0000278
leaf morphogenesis	Gene Ontology	GO:0009965	5	153	0.997263375495	0.999999999964	Barthea42795|Barthea26713|Barthea17173|Barthea37757|Barthea28237	http://amigo.geneontology.org/amigo/term/GO:0009965
GTP binding	Gene Ontology	GO:0005525	8	211	0.997983238122	0.999999999964	Barthea13794|Barthea24969|Barthea45936|Barthea39444|Barthea44313|Barthea12202|Barthea44305|Barthea19684	http://amigo.geneontology.org/amigo/term/GO:0005525
Cul4-RING E3 ubiquitin ligase complex	Gene Ontology	GO:0080008	8	213	0.998197695887	0.999999999964	Barthea41580|Barthea41900|Barthea40430|Barthea14773|Barthea36361|Barthea28372|Barthea32608|Barthea29591	http://amigo.geneontology.org/amigo/term/GO:0080008
cell division	Gene Ontology	GO:0051301	6	191	0.999193147316	0.999999999964	Barthea01414|Barthea08887|Barthea33952|Barthea26545|Barthea08875|Barthea32950	http://amigo.geneontology.org/amigo/term/GO:0051301
SNARE binding	Gene Ontology	GO:0000149	1	83	0.999276316361	0.999999999964	Barthea13230	http://amigo.geneontology.org/amigo/term/GO:0000149
chloroplast stroma	Gene Ontology	GO:0009570	71	1134	0.999306712618	0.999999999964	Barthea03011|Barthea10347|Barthea20086|Barthea06540|Barthea30705|Barthea13292|Barthea23893|Barthea32390|Barthea10362|Barthea25813|Barthea18072|Barthea33988|Barthea38715|Barthea02766|Barthea42864|Barthea14201|Barthea31703|Barthea06618|Barthea42699|Barthea27679|Barthea27592|Barthea01006|Barthea19636|Barthea11837|Barthea07639|Barthea10876|Barthea18039|Barthea28809|Barthea45347|Barthea14712|Barthea01616|Barthea02875|Barthea15354|Barthea08947|Barthea18073|Barthea20434|Barthea23710|Barthea29955|Barthea27244|Barthea34852|Barthea14468|Barthea01009|Barthea26049|Barthea19022|Barthea08948|Barthea27450|Barthea15405|Barthea32454|Barthea38723|Barthea40334|Barthea39274|Barthea29778|Barthea24281|Barthea05308|Barthea16893|Barthea07281|Barthea32550|Barthea07465|Barthea26576|Barthea40136|Barthea00124|Barthea19551|Barthea37810|Barthea25149|Barthea01005|Barthea33284|Barthea27052|Barthea37447|Barthea35151|Barthea00535|Barthea09340	http://amigo.geneontology.org/amigo/term/GO:0009570
mitochondrion	Gene Ontology	GO:0005739	351	4596	0.999332507596	0.999999999964	Barthea06422|Barthea20481|Barthea33598|Barthea37892|Barthea27446|Barthea37549|Barthea41880|Barthea06427|Barthea07927|Barthea08163|Barthea01783|Barthea01028|Barthea12653|Barthea33973|Barthea18902|Barthea29712|Barthea09641|Barthea37315|Barthea29869|Barthea15252|Barthea23655|Barthea12094|Barthea23658|Barthea23253|Barthea39494|Barthea13718|Barthea07550|Barthea21296|Barthea39463|Barthea39465|Barthea39464|Barthea16679|Barthea02721|Barthea15419|Barthea28713|Barthea09486|Barthea09487|Barthea41225|Barthea21120|Barthea18801|Barthea31166|Barthea16875|Barthea35015|Barthea26049|Barthea45718|Barthea03418|Barthea24142|Barthea24143|Barthea02530|Barthea14075|Barthea39411|Barthea31195|Barthea31446|Barthea03482|Barthea25149|Barthea44141|Barthea37466|Barthea36195|Barthea01581|Barthea04637|Barthea14201|Barthea32548|Barthea42526|Barthea30809|Barthea17083|Barthea23618|Barthea28843|Barthea25463|Barthea34948|Barthea12196|Barthea12197|Barthea07918|Barthea19900|Barthea07600|Barthea21036|Barthea07465|Barthea02027|Barthea42627|Barthea37048|Barthea36536|Barthea06196|Barthea34729|Barthea31546|Barthea08947|Barthea44117|Barthea41559|Barthea34115|Barthea40649|Barthea16685|Barthea29525|Barthea16936|Barthea07131|Barthea46331|Barthea27705|Barthea27135|Barthea27137|Barthea34579|Barthea01428|Barthea14240|Barthea01953|Barthea38076|Barthea23893|Barthea29000|Barthea28535|Barthea08455|Barthea45976|Barthea02053|Barthea04703|Barthea06790|Barthea22788|Barthea31822|Barthea36355|Barthea32436|Barthea36015|Barthea13146|Barthea32026|Barthea37810|Barthea18185|Barthea33042|Barthea08072|Barthea46154|Barthea33904|Barthea06569|Barthea02602|Barthea42725|Barthea05643|Barthea09793|Barthea09927|Barthea20067|Barthea06146|Barthea06147|Barthea24715|Barthea16394|Barthea16395|Barthea27605|Barthea02732|Barthea36871|Barthea36870|Barthea08948|Barthea16937|Barthea34650|Barthea05247|Barthea35786|Barthea09492|Barthea09491|Barthea09490|Barthea13923|Barthea18529|Barthea19314|Barthea17415|Barthea44126|Barthea17417|Barthea04663|Barthea25813|Barthea20202|Barthea27679|Barthea35708|Barthea41045|Barthea22329|Barthea37452|Barthea23055|Barthea02136|Barthea22121|Barthea32473|Barthea03062|Barthea05948|Barthea31687|Barthea33794|Barthea44943|Barthea36331|Barthea30494|Barthea39109|Barthea31950|Barthea15198|Barthea03851|Barthea40568|Barthea32375|Barthea40446|Barthea00092|Barthea39621|Barthea09950|Barthea31887|Barthea14740|Barthea21096|Barthea25507|Barthea27689|Barthea15028|Barthea18512|Barthea24756|Barthea43446|Barthea36925|Barthea03343|Barthea44600|Barthea38006|Barthea17857|Barthea24127|Barthea06934|Barthea41586|Barthea40947|Barthea22477|Barthea41382|Barthea34060|Barthea33284|Barthea35202|Barthea34314|Barthea42219|Barthea05576|Barthea05577|Barthea12114|Barthea44865|Barthea42699|Barthea00359|Barthea07655|Barthea36063|Barthea06305|Barthea30728|Barthea46162|Barthea06570|Barthea32392|Barthea37980|Barthea10354|Barthea22831|Barthea44896|Barthea32087|Barthea17313|Barthea26713|Barthea26162|Barthea43400|Barthea02255|Barthea39545|Barthea07578|Barthea09533|Barthea28261|Barthea46262|Barthea27901|Barthea17771|Barthea18928|Barthea03726|Barthea18926|Barthea00375|Barthea35039|Barthea29930|Barthea34684|Barthea13743|Barthea07281|Barthea03971|Barthea46295|Barthea35729|Barthea22235|Barthea43499|Barthea31787|Barthea01015|Barthea01409|Barthea05928|Barthea13443|Barthea06751|Barthea31813|Barthea30823|Barthea16039|Barthea11700|Barthea12860|Barthea43795|Barthea00472|Barthea45326|Barthea19551|Barthea10310|Barthea30543|Barthea02982|Barthea19684|Barthea12317|Barthea43301|Barthea37447|Barthea11145|Barthea02211|Barthea06540|Barthea05210|Barthea25297|Barthea34917|Barthea00016|Barthea02676|Barthea15944|Barthea25762|Barthea22267|Barthea26589|Barthea21280|Barthea19022|Barthea13666|Barthea29653|Barthea02752|Barthea08208|Barthea22892|Barthea21946|Barthea38796|Barthea01688|Barthea31112|Barthea02529|Barthea24034|Barthea20263|Barthea17995|Barthea11115|Barthea43624|Barthea05366|Barthea22136|Barthea27035|Barthea32550|Barthea33534|Barthea41250|Barthea04861|Barthea14760|Barthea30473|Barthea42705|Barthea29045|Barthea20128|Barthea29207|Barthea37673|Barthea40136|Barthea21930|Barthea21939|Barthea17718|Barthea15462|Barthea23519|Barthea06184|Barthea39677|Barthea41585|Barthea00286|Barthea14596|Barthea03866|Barthea32950|Barthea04726|Barthea23619|Barthea16532|Barthea44102|Barthea22295|Barthea10017|Barthea17800|Barthea02764|Barthea24376|Barthea39835|Barthea29589|Barthea17892|Barthea14931|Barthea45347|Barthea20097|Barthea03367|Barthea01960|Barthea23883|Barthea07586|Barthea27621|Barthea00461|Barthea34510|Barthea01564	http://amigo.geneontology.org/amigo/term/GO:0005739
GTPase activity	Gene Ontology	GO:0003924	14	332	0.999372583713	0.999999999964	Barthea06618|Barthea20486|Barthea24632|Barthea20494|Barthea24969|Barthea37074|Barthea44305|Barthea45936|Barthea39444|Barthea44313|Barthea32417|Barthea44398|Barthea12202|Barthea11336	http://amigo.geneontology.org/amigo/term/GO:0003924
SNAP receptor activity	Gene Ontology	GO:0005484	1	87	0.999487335172	0.999999999964	Barthea13230	http://amigo.geneontology.org/amigo/term/GO:0005484
endoplasmic reticulum to Golgi vesicle-mediated transport	Gene Ontology	GO:0006888	2	115	0.999514581473	0.999999999964	Barthea17083|Barthea44926	http://amigo.geneontology.org/amigo/term/GO:0006888
SNARE complex	Gene Ontology	GO:0031201	1	88	0.999529670415	0.999999999964	Barthea13230	http://amigo.geneontology.org/amigo/term/GO:0031201
